小区名称,小区属性,区域名称,成交均价,绿化率,销售状态,中心点经度,中心点纬度
晓南路198号,二手房,吴中区,6052.97,30.0,在售,120.869585,31.263867
置地青湖语城,二手房,工业园区,27103.73,45.0,在售,120.736168,31.366439
邻蠡广场,二手房,相城区,6505.65,30.0,在售,120.635798,31.403885
韩山花苑,二手房,张家港市,5297.09,30.0,在售,120.661857,31.823062
世茂蝶湖湾,二手房,昆山市,13378.32,65.0,在售,120.962286,31.339689
泰元家园,二手房,相城区,15386.01,21.0,在售,120.641,31.399099
合生颐廷,二手房,昆山市,13864.8,45.0,在售,120.984746,31.460864
竹之苑,二手房,姑苏区,33773.55,35.0,在售,120.625756,31.322333
凤栖园小区,二手房,昆山市,9876.24,35.0,在售,120.946384,31.504901
丽新花苑,二手房,张家港市,8627.45,40.0,在售,120.587659,31.86819
王家墙门1号,二手房,姑苏区,23651.73,34.0,在售,120.625596,31.321556
格林国际,二手房,昆山市,7948.69,45.0,在售,121.117225,31.289549
远洋万和悦,新房,吴江区,9078.0,25.0,售罄,120.501907,30.840724
新港天城一期,二手房,吴江区,13313.19,35.0,在售,120.664642,31.13432
广济路238号,二手房,姑苏区,20008.5,28.0,在售,120.602752,31.320145
京玉苑,二手房,常熟市,9329.15,28.0,在售,120.779374,31.594317
新阳街121号,二手房,昆山市,31730.6,38.0,在售,120.961579,31.378571
翡翠家园西区,二手房,相城区,9502.57,38.0,在售,120.664119,31.456662
香城花园二区,二手房,相城区,18986.62,41.0,在售,120.636941,31.353994
里厍二村南区,二手房,昆山市,30702.44,15.0,在售,120.958898,31.385349
吴商雅苑,二手房,吴中区,15439.78,38.0,在售,120.635354,31.254485
锦泰花园,二手房,吴江区,9287.02,36.0,在售,120.647731,31.093422
锦祥花园,二手房,吴江区,12309.87,20.0,在售,120.647809,31.096319
红树湾花园,二手房,吴江区,19240.98,40.0,在售,120.634723,31.222378
杨木桥新苑,二手房,虎丘区,14331.81,32.0,在售,120.504538,31.31803
碧波花园（吴江）,二手房,吴江区,7808.88,30.0,在售,120.666753,30.914829
天居华庭,二手房,昆山市,23953.34,22.5,在售,120.9141,31.380576
春阳易居,二手房,昆山市,10909.87,25.0,在售,120.99479,31.399597
城邦花园东区,二手房,工业园区,34609.65,46.0,在售,120.683816,31.294343
黄溇花园三期西区,二手房,吴中区,13779.54,32.0,在售,120.87892,31.26358
悦华苑,二手房,张家港市,6911.75,32.0,在售,120.517509,31.886625
油车街小区,二手房,吴江区,11956.36,30.0,在售,120.641929,31.165972
湖滨四季,二手房,工业园区,104601.23,60.0,在售,120.703155,31.299363
蔚蓝花园,二手房,相城区,12784.25,36.99,在售,120.71781,31.480887
西塘小筑,二手房,吴中区,12164.73,38.0,在售,120.624051,31.27654
庆裕新都汇广场,二手房,常熟市,8645.27,40.0,在售,120.731216,31.691294
新元路11号,二手房,姑苏区,19241.64,22.0,在售,120.577373,31.310248
昌平小区,二手房,太仓市,12063.91,35.0,在售,121.11318,31.450475
中新领袖天地,二手房,工业园区,10648.43,51.1,在售,120.826443,31.331388
逸苑别墅,二手房,工业园区,48223.14,40.0,在售,120.691166,31.346292
王府名邸,二手房,张家港市,18514.16,32.0,在售,120.543767,31.861902
青剑湖公馆,二手房,工业园区,28184.46,41.0,在售,120.722862,31.360242
鹿溪雅园,新房,相城区,18098.0,37.0,在售,120.577428,31.379073
桂花公寓,二手房,姑苏区,21814.58,35.0,在售,120.636703,31.290727
美岸青城幸福里,二手房,吴江区,13174.68,47.0,在售,120.658809,31.169104
城际英伦,二手房,昆山市,15188.03,35.0,在售,120.862961,31.375855
万科万悦花园,二手房,昆山市,23321.38,35.0,在售,120.978111,31.459634
浒墅人家三区,二手房,虎丘区,14459.47,34.0,在售,120.489243,31.384537
吴越熙华雅苑,二手房,吴江区,36381.69,45.0,在售,120.607958,31.145701
纯高联邦国际商务花园,二手房,昆山市,8657.49,10.0,在售,120.92836,31.340476
苏悦湾,二手房,虎丘区,15822.25,35.2,在售,120.498173,31.378979
塍德小区一区,二手房,张家港市,3766.99,29.0,在售,120.456486,31.902475
漕泾新村三区,二手房,常熟市,19755.98,28.0,在售,120.762627,31.662257
江南水乡满庭芳,二手房,吴江区,14514.12,40.0,在售,120.725637,31.151486
山湖嘉晖苑,二手房,吴江区,12413.34,40.01,在售,120.687202,31.151908
昆玉九里,二手房,昆山市,40383.92,40.0,在售,120.937608,31.392782
金塘园,二手房,昆山市,20775.15,45.0,在售,120.981197,31.409301
新弄堂5号,二手房,姑苏区,20084.58,30.0,在售,120.637026,31.321725
昂内天骄花园,二手房,工业园区,18500.83,40.0,在售,120.65438,31.342479
子胥花苑,二手房,吴中区,10728.99,40.0,在售,120.490104,31.221217
金鸡湖花园,二手房,工业园区,59087.69,45.0,在售,120.719184,31.310108
群星苑三区,二手房,工业园区,22270.72,40.0,在售,120.656842,31.278847
娱苑新村,二手房,吴中区,14714.42,31.0,在售,120.876675,31.27557
觅渡里,二手房,姑苏区,29760.34,35.0,在售,120.6476,31.292086
尧南花苑,二手房,吴中区,13416.57,27.4,在售,120.528149,31.197303
睿怡庭（昆山）,二手房,昆山市,21704.26,40.0,在售,120.997476,31.402991
星海云顶花园,二手房,工业园区,19357.44,33.0,在售,120.697864,31.343251
玲珑湾,二手房,张家港市,14150.78,40.0,在售,120.561979,31.845923
幸福小区,二手房,常熟市,6916.78,20.0,在售,120.962926,31.611933
夷亭二村,二手房,工业园区,18429.41,20.0,在售,120.790211,31.357414
西塘小区,二手房,吴江区,11602.48,30.0,在售,120.644705,31.171291
金域华府,二手房,吴江区,16034.68,30.0,在售,120.650042,31.142015
东方假日城,二手房,昆山市,15187.62,35.0,在售,121.038708,31.318449
葑谊新村北区,二手房,工业园区,20126.33,30.0,在售,120.658086,31.289606
天地源金兰雅苑,新房,常熟市,21793.0,35.0,售罄,120.772477,31.689397
招商文翰华苑,二手房,虎丘区,44167.8,30.0,在售,120.561217,31.282905
豪得别墅,二手房,张家港市,10366.57,50.0,在售,120.637789,31.765305
龙兴花苑,二手房,昆山市,6898.41,30.0,在售,120.834571,31.140194
林溪源筑,二手房,常熟市,11396.67,30.0,在售,120.82335,31.634842
保利和光晨樾,二手房,常熟市,16811.59,35.0,在售,120.773148,31.611397
森隆满园,二手房,昆山市,13607.84,35.0,在售,120.92767,31.28777
新馨花园,二手房,工业园区,45928.99,37.0,在售,120.659203,31.312412
观林壹品,二手房,昆山市,32274.83,40.0,在售,120.904178,31.401061
观澜名邸,二手房,常熟市,11660.78,30.0,在售,120.781026,31.564526
四季晶华,二手房,姑苏区,30299.48,43.9,在售,120.606598,31.265044
吴江新城吾悦广场,二手房,吴江区,12926.48,20.0,在售,120.61903,31.136937
盛景华庭,二手房,工业园区,18451.24,40.0,在售,120.825806,31.304196
南湖苑,二手房,张家港市,7696.22,30.0,在售,120.552578,31.826413
宝润168广场,二手房,相城区,8268.61,25.0,在售,120.672056,31.466169
太湖澄光,新房,吴中区,15830.0,43.0,在售,120.413274,31.226308
韵动四季花园,二手房,虎丘区,16201.19,35.0,在售,120.503173,31.384764
北辰观澜府（北区）,新房,吴中区,12504.0,35.0,在售,120.415714,31.223906
国风云樾花园,二手房,吴江区,12049.5,35.0,在售,120.833738,31.023665
漕湖花园六区,二手房,相城区,13761.68,38.0,在售,120.619184,31.465935
路劲保利江月时光花园,新房,吴中区,20060.0,37.0,售罄,120.557245,31.258248
弘陽·上圜,二手房,常熟市,22288.97,30.0,在售,120.736537,31.634213
河滨花园,二手房,昆山市,9361.58,30.0,在售,121.032426,31.182146
颜港北村三区,二手房,常熟市,9098.5,30.0,在售,120.753826,31.645019
港岛花园,二手房,吴中区,15481.58,46.0,在售,120.881679,31.277275
惠丰花园,二手房,虎丘区,15191.41,38.0,在售,120.517432,31.372182
江南春天,二手房,昆山市,15776.84,61.0,在售,120.956929,31.409198
后芳弄散盘,二手房,姑苏区,22447.61,40.0,在售,120.63472,31.321215
金御湾,二手房,太仓市,13553.29,26.0,在售,121.096124,31.459622
翠坊新村,二手房,吴中区,15674.02,32.1,在售,120.521228,31.254205
世纪新城,二手房,张家港市,10220.2,40.0,在售,120.539866,31.881977
东沁苑,二手房,姑苏区,17614.57,35.0,在售,120.588603,31.310101
淀兴小区,二手房,昆山市,9626.19,30.0,在售,121.028527,31.183582
鸿顺花苑,二手房,工业园区,18083.99,31.0,在售,120.749893,31.24292
绿地杰座,二手房,昆山市,4976.2,22.0,在售,121.130188,31.284051
绿城花园,二手房,工业园区,32067.33,35.0,在售,120.651392,31.314158
天著湖韵花园,二手房,工业园区,28467.82,46.0,在售,120.740033,31.375827
天悦辰花园,二手房,吴江区,21943.08,30.2,在售,120.616769,31.144026
日晖苑,二手房,姑苏区,17442.48,20.0,在售,120.608257,31.302514
同文华庭,新房,姑苏区,29432.0,38.0,售罄,120.593254,31.30846
田林苑二期,二手房,昆山市,16464.57,36.0,在售,120.997667,31.386737
劳动路550号,二手房,姑苏区,19294.32,31.0,在售,120.600469,31.293789
永林新村,二手房,姑苏区,21616.45,20.0,在售,120.642106,31.32077
广济路235号,二手房,姑苏区,14565.63,30.0,在售,120.601712,31.32075
山水森林景轩花苑,二手房,昆山市,23149.76,41.0,在售,120.930115,31.387275
湖滨华城富贵苑,二手房,吴江区,14388.79,21.0,在售,120.630224,31.128982
古娄一村四区,二手房,工业园区,18984.81,38.1,在售,120.698258,31.348463
莲花新村七区,二手房,工业园区,23238.31,32.0,在售,120.726347,31.285001
珠江新城,二手房,吴中区,13996.34,40.0,在售,120.540647,31.25519
同里湖嘉苑,二手房,吴江区,16378.8,42.0,在售,120.730508,31.171491
吴溇尚都,新房,吴江区,15663.0,30.0,在售,120.395964,30.948547
中联悦江山,二手房,张家港市,15117.92,30.0,在售,120.433084,31.926441
香榭丽花园,二手房,吴中区,18471.57,31.0,在售,120.341767,31.166835
华润润宸,新房,姑苏区,29446.0,37.0,在售,120.603533,31.353081
寺前新村,二手房,相城区,13723.1,33.0,在售,120.556472,31.43457
阊胥路1号,二手房,姑苏区,21490.38,35.0,在售,120.608254,31.296376
玉山宝岛丽园,二手房,昆山市,16893.31,40.0,在售,120.970089,31.399716
海悦花园七区,二手房,工业园区,37326.18,42.0,在售,120.74629,31.322268
李闸路96号,二手房,常熟市,13305.59,25.0,在售,120.748145,31.661949
冰厂街散盘,二手房,姑苏区,17587.26,20.0,在售,120.601881,31.325063
江浦新村,二手房,昆山市,14177.41,20.0,在售,120.92291,31.391828
中海湖滨一号,二手房,工业园区,55678.96,46.0,在售,120.705629,31.328322
西门南村,二手房,张家港市,13585.9,35.0,在售,120.537613,31.864555
新元新村,二手房,姑苏区,19736.27,25.0,在售,120.573062,31.307821
忆江南花园西区,二手房,昆山市,24549.55,45.0,在售,120.991167,31.264367
福马小区,二手房,姑苏区,15688.81,30.0,在售,120.573403,31.313959
汾安西路1137号,二手房,吴江区,9684.36,21.0,在售,120.848342,31.012588
朗诗乐府,二手房,张家港市,16912.27,25.0,在售,120.519569,31.885865
金湖银滩,二手房,昆山市,12464.92,45.0,在售,120.865944,31.475697
锦绣豪门花园,二手房,吴江区,11956.29,30.0,在售,120.386991,30.946829
信记路14号,二手房,姑苏区,16371.8,25.0,在售,120.609178,31.302423
苏晶新村,二手房,姑苏区,21965.63,54.14,在售,120.625613,31.291319
摩卡小镇融城汇园,二手房,昆山市,15868.58,32.01,在售,120.963376,31.434102
群星苑五区,二手房,工业园区,22042.26,30.0,在售,120.660873,31.284706
新康花园城市韵律,二手房,姑苏区,23601.78,32.0,在售,120.592402,31.279657
淞泽家园（九区）,二手房,工业园区,21816.54,32.0,在售,120.743858,31.242485
中海建发禧宸,新房,虎丘区,36833.0,30.0,在售,120.535823,31.272874
博怡軒,二手房,昆山市,14274.06,40.0,在售,121.029585,31.310562
青云台,新房,相城区,14540.0,37.0,在售,120.509848,31.426897
共青新村B区,二手房,昆山市,21430.6,40.0,在售,120.915734,31.379874
利民新村,二手房,昆山市,11082.57,32.1,在售,121.02848,31.179216
香雪海路2号,二手房,姑苏区,21864.02,43.0,在售,120.591153,31.307977
有伴生活广场,二手房,吴中区,13225.76,20.0,在售,120.614494,31.220801
印溪公馆,二手房,太仓市,11007.69,20.0,在售,121.079647,31.561608
尹东二村,二手房,吴中区,11728.37,30.0,在售,120.711221,31.234941
柏庐广场,二手房,昆山市,20159.68,35.0,在售,120.963876,31.381891
星辉湖畔,二手房,常熟市,8206.82,31.0,在售,120.773299,31.563122
春风南岸花园,新房,虎丘区,16247.0,35.0,售罄,120.495827,31.375923
悬桥巷散盘,二手房,姑苏区,33212.14,10.0,在售,120.632987,31.314946
华泰家园（劳动路）,二手房,姑苏区,22290.46,38.0,在售,120.603086,31.294797
华府壹区,二手房,吴江区,15121.99,30.0,在售,120.855222,31.029787
金辉浅湾雅苑,二手房,虎丘区,18616.42,30.0,在售,120.513059,31.372827
小教场散盘,二手房,姑苏区,32139.05,30.0,在售,120.617443,31.297728
华夏苑,二手房,常熟市,8646.77,37.0,在售,120.96156,31.671838
恒达清水园,二手房,虎丘区,26389.15,41.2,在售,120.55269,31.304974
正源悦庭,二手房,相城区,20582.29,41.0,在售,120.645078,31.400389
赛格公寓,二手房,昆山市,12831.36,20.0,在售,121.14699,31.289034
燕回江南院,二手房,相城区,22179.31,37.5,在售,120.715092,31.482591
嘉元花园北区,二手房,相城区,16637.48,20.0,在售,120.624921,31.368499
长远新村,二手房,吴中区,11226.23,32.0,在售,120.538226,31.162844
沁园小区西,二手房,张家港市,6324.72,20.0,在售,120.633795,31.819312
暨阳府,二手房,张家港市,18607.77,35.0,在售,120.532456,31.836764
百步街1号,二手房,姑苏区,42621.11,30.0,在售,120.64068,31.299961
书院新村,二手房,张家港市,7699.01,30.0,在售,120.591673,31.923191
跃进新村,二手房,昆山市,23060.14,40.0,在售,120.961902,31.368324
颐和公馆,二手房,工业园区,33845.73,40.0,在售,120.727069,31.374962
凤凰印象,二手房,张家港市,10360.98,41.01,在售,120.63089,31.770931
大唐花苑南区,二手房,昆山市,9109.88,35.0,在售,121.006946,31.251685
常熟老街书苑里,二手房,常熟市,12932.92,23.0,在售,120.761636,31.691945
塍德社区,二手房,张家港市,4268.01,29.0,在售,120.445453,31.904804
莲花休闲广场,二手房,太仓市,11505.13,28.0,在售,121.182758,31.476688
铭成花苑,二手房,太仓市,38041.38,27.0,在售,121.132023,31.442954
中信泰富久阅花园,新房,吴中区,29779.0,37.0,在售,120.581697,31.177207
津西新天地,二手房,虎丘区,33194.61,40.1,在售,120.551482,31.307191
隆胜兰郡,二手房,姑苏区,22428.82,38.0,在售,120.564761,31.330597
花溪新村,二手房,昆山市,16677.55,36.0,在售,121.087767,31.299348
元和新村三区,二手房,常熟市,10945.27,35.0,在售,120.732042,31.634887
永林北区,二手房,姑苏区,23130.86,35.0,在售,120.643316,31.32367
时家园,二手房,昆山市,33140.77,30.0,在售,120.961393,31.385344
恒泰朗诗熙华府,新房,吴江区,23678.0,30.0,在售,120.622368,31.133213
惠丰花园北区,二手房,虎丘区,10926.92,39.0,在售,120.517644,31.374975
蟠江新村,二手房,张家港市,4110.02,10.0,在售,120.412161,31.952732
泰南路12号,二手房,姑苏区,19930.4,16.0,在售,120.60717,31.292256
劳动路110号,二手房,姑苏区,20566.59,30.0,在售,120.582173,31.291136
老宅新村,二手房,张家港市,8768.09,35.0,在售,120.573992,31.860469
甪源名筑,二手房,吴中区,20208.88,37.5,在售,120.866149,31.280037
清华名城,二手房,昆山市,10619.21,36.0,在售,121.017928,31.249857
朗悦湾西区,二手房,相城区,16990.7,45.0,在售,120.663602,31.462549
华村苑,二手房,吴中区,15764.21,22.0,在售,120.630534,31.246466
星光耀商业广场,二手房,姑苏区,10379.92,30.0,在售,120.546042,31.353478
丰谷景园,二手房,吴中区,12044.58,38.0,在售,120.310182,31.124789
七里庙小区二区,二手房,张家港市,8626.43,24.0,在售,120.501288,31.874605
领岛别墅,二手房,相城区,22459.63,52.0,在售,120.711581,31.45087
蓝湖湾,二手房,张家港市,18432.24,40.0,在售,120.531883,31.849473
理想城,新房,吴江区,12711.0,30.0,在售,120.859845,31.028365
苏州恒大珺睿庭,新房,相城区,19009.0,37.1,在售,120.615128,31.451315
金辉优步花园,二手房,工业园区,30384.51,47.0,在售,120.735563,31.376748
天地源橄榄湾,二手房,工业园区,26438.13,38.0,在售,120.7262,31.300415
盛北花园,二手房,相城区,10904.43,22.0,在售,120.603886,31.512328
鸣悦棠前,二手房,张家港市,16417.11,35.0,在售,120.580035,31.889238
碧波花园二区,二手房,吴中区,15930.33,36.0,在售,120.630463,31.258484
孙武花园二期,二手房,吴中区,7644.68,46.34,在售,120.439394,31.230716
明辉花园,二手房,姑苏区,22895.75,15.6,在售,120.626592,31.306618
凤栖梧桐,二手房,吴中区,28914.67,38.0,在售,120.681419,31.244411
中旅东山府,新房,吴中区,11843.0,37.0,售罄,120.42387,31.076559
金枫家园,二手房,常熟市,12776.81,30.0,在售,120.775453,31.626548
清水湾(昆山市),二手房,昆山市,23328.98,44.0,在售,120.922102,31.399109
湖湾天境,二手房,常熟市,11958.34,32.0,在售,120.772974,31.609577
乐嘉大厦,二手房,工业园区,30028.92,15.0,在售,120.71938,31.324495
市北花园,二手房,昆山市,11461.39,38.0,在售,120.99074,31.469223
首开玖珑花园,二手房,吴江区,20818.07,35.0,在售,120.603633,31.138542
桃园二村,二手房,太仓市,11141.92,32.0,在售,121.106771,31.457466
竹园四季花城,二手房,昆山市,12919.68,36.0,在售,120.958033,31.393676
龙湖首开湖西星辰,新房,吴中区,17973.0,37.0,售罄,120.676294,31.262862
他她公馆,二手房,姑苏区,12598.18,30.0,在售,120.594952,31.339631
城际景苑,二手房,昆山市,12193.57,40.0,在售,120.872743,31.374386
畅苑新村二区,二手房,工业园区,17425.67,30.0,在售,120.779337,31.362215
木杏新村,二手房,姑苏区,36243.04,35.0,在售,120.631247,31.294048
香溪花苑,二手房,吴中区,16744.85,35.0,在售,120.523683,31.25115
锦花新邸,二手房,张家港市,4853.31,36.0,在售,120.644218,31.966364
双友新和城,二手房,工业园区,25144.41,42.0,在售,120.72184,31.351199
铂悦犀湖,二手房,工业园区,61946.88,42.0,在售,120.719758,31.251324
湖畔水韵,二手房,昆山市,11531.91,40.01,在售,120.891618,31.459755
富泽苑,二手房,昆山市,9865.35,44.5,在售,120.867781,31.372123
翡翠天宸,二手房,张家港市,6723.33,35.0,在售,120.629111,31.786032
张泾新村三区,二手房,工业园区,20195.34,35.0,在售,120.689631,31.338409
李园新村,二手房,昆山市,11657.66,25.0,在售,120.967618,31.398644
水岸逸景花园,二手房,虎丘区,19953.49,35.0,在售,120.509384,31.366131
水岸清华瀚宫,二手房,吴中区,24272.39,39.0,在售,120.608704,31.226227
绿地海珀宫爵,二手房,吴江区,58155.57,40.0,在售,120.614267,31.127964
知音别苑,二手房,相城区,21586.25,48.2,在售,120.623219,31.37649
白领生活馆,二手房,虎丘区,28468.48,35.0,在售,120.548,31.27914
信一广场,二手房,常熟市,11174.92,45.0,在售,120.758803,31.674661
吴风雅苑,二手房,吴中区,21341.26,37.0,在售,120.616816,31.270724
花苑二村,二手房,吴中区,15988.37,35.0,在售,120.514769,31.262757
新悦花苑,二手房,张家港市,4179.35,30.0,在售,120.557697,31.947842
华美福邸,二手房,相城区,20043.64,35.0,在售,120.621203,31.3568
湾士岸二村,二手房,张家港市,17500.0,30.0,在售,120.551385,31.865703
常熟万达广场,二手房,常熟市,5875.78,13.0,在售,120.733247,31.682956
水景丽舍,二手房,姑苏区,28045.36,38.0,在售,120.644873,31.305524
平望莺湖路南新弄4号,二手房,吴江区,8599.74,35.0,在售,120.638495,30.976555
合景峰汇商务广场,二手房,相城区,11967.63,38.0,在售,120.606219,31.3649
菁英汇,二手房,昆山市,14750.92,30.0,在售,120.965509,31.349272
姑苏裕沁庭东区,二手房,相城区,25632.68,38.0,在售,120.59998,31.385755
绿都虞宸源筑,二手房,常熟市,9920.76,30.0,在售,120.705653,31.704355
康佳花园四区,二手房,虎丘区,20137.27,33.0,在售,120.539112,31.316352
侍其巷散盘,二手房,姑苏区,26940.02,30.0,在售,120.615929,31.297097
名城花园(昆山市),二手房,昆山市,9597.3,50.0,在售,120.946111,31.275381
网师巷散盘,二手房,姑苏区,36467.45,30.0,在售,120.635288,31.298603
弘阳上水,二手房,虎丘区,17799.75,33.0,在售,120.509584,31.37113
光华苑,二手房,姑苏区,23375.12,33.0,在售,120.623573,31.33352
小康苑,二手房,姑苏区,30375.07,26.0,在售,120.602936,31.335173
映月台,二手房,张家港市,7703.39,30.0,在售,120.42397,31.951786
莲花新村四区,二手房,工业园区,23450.44,35.0,在售,120.736566,31.288921
甫雅苑,二手房,吴中区,13956.79,37.06,在售,120.873884,31.259747
上海假日一二期,二手房,太仓市,10259.91,42.0,在售,121.257439,31.509164
鲈乡三村,二手房,吴江区,16268.45,35.0,在售,120.634986,31.168024
杜家村一期,二手房,常熟市,16876.92,28.0,在售,120.749462,31.668458
桐泾商务广场,二手房,姑苏区,10326.4,30.0,在售,120.601754,31.27873
星都家园,二手房,常熟市,9251.04,40.0,在售,120.716353,31.692757
蕴秀园,二手房,姑苏区,34598.81,21.0,在售,120.637065,31.31015
彩叠湾,二手房,相城区,16909.07,36.0,在售,120.617076,31.458953
阳光嘉园,二手房,吴江区,15085.21,45.0,在售,120.666134,31.181341
碧波花园,二手房,吴中区,16857.36,35.0,在售,120.631588,31.257203
舟山花园二区,二手房,吴中区,11827.21,42.0,在售,120.424482,31.240648
幸福里小区,二手房,张家港市,10430.79,35.0,在售,120.552885,31.814217
金都安亭家园,二手房,昆山市,20469.07,42.0,在售,121.149659,31.295854
锦秀吴越花园,二手房,吴江区,24794.21,30.0,在售,120.633011,31.112524
澄湖花园中联,二手房,吴中区,18011.7,36.0,在售,120.873384,31.277121
泰南路123号,二手房,姑苏区,15438.14,25.0,在售,120.608531,31.292116
荷韵新村西区,二手房,工业园区,24911.57,33.0,在售,120.726328,31.297741
汀兰家园,二手房,工业园区,22606.33,40.0,在售,120.791096,31.342541
人民路2111号,二手房,姑苏区,27814.84,31.0,在售,120.616491,31.325762
古澄花园,二手房,昆山市,13711.88,38.0,在售,120.881583,31.3959
合景峰汇二期,二手房,相城区,24306.67,37.0,在售,120.604935,31.363757
绿地香奈,二手房,吴江区,18457.18,40.0,在售,120.614793,31.123247
果老弄小区,二手房,昆山市,24389.29,15.0,在售,120.960214,31.378862
鹿城花园,二手房,昆山市,15910.69,45.0,在售,120.930064,31.397859
浏河汇金广场,二手房,太仓市,6931.01,25.0,在售,121.278361,31.514668
和兴東城花苑,二手房,昆山市,15416.62,43.0,在售,121.034078,31.381642
东泾公寓,二手房,吴江区,7817.17,16.0,在售,120.669332,30.897207
