小区名称,小区属性,区域名称,成交均价,绿化率,销售状态,中心点经度,中心点纬度
凤凰西街229号,二手房,鼓楼区,29830.16,30.0,在售,118.75413,32.040655
盛江花苑海棠园,二手房,江宁区,6467.57,35.0,在售,118.596568,31.860531
和苑,二手房,栖霞区,15972.17,35.0,在售,118.886527,32.132979
白鹭花园凤栖苑,二手房,建邺区,27539.5,25.0,在售,118.74448,32.029309
左邻风度,二手房,建邺区,35974.45,45.0,在售,118.767348,32.03155
曹都巷小区,二手房,秦淮区,28365.34,18.0,在售,118.780402,32.03366
朗诗钟山绿郡,二手房,栖霞区,44345.1,36.0,在售,118.904648,32.079388
福源名居,二手房,高淳区,7119.97,40.1,在售,118.903267,31.326544
山居十六院,二手房,栖霞区,25935.46,60.0,在售,118.896759,32.104978
东方苑,二手房,六合区,12324.32,35.0,在售,118.839282,32.346277
童卫路18号,二手房,玄武区,33932.39,30.0,在售,118.839535,32.032036
通宇博园,新房,江北新区直管区,19308.0,35.0,在售,118.702196,32.14975
明发浦泰梦幻家,二手房,雨花台区,17354.98,35.0,在售,118.641188,31.921661
龙湖亚伦·央璟颂,新房,浦口区,24500.0,30.0,在售,118.634303,32.061534
三步两桥,二手房,鼓楼区,32536.38,25.0,在售,118.762293,32.072891
龙湖·天钜,新房,雨花台区,35465.0,30.34,售罄,118.73841,31.957651
江宸府,新房,建邺区,47153.0,35.23,在售,118.704039,31.960685
天禧明庭,新房,溧水区,10318.0,35.5,在售,119.028386,31.623206
三茅宫,二手房,秦淮区,26054.06,2.0,在售,118.779068,32.038728
金鑫园小区,二手房,秦淮区,27903.72,30.0,在售,118.809557,32.031077
南钢四村2号院,二手房,江北新区直管区,9970.46,36.0,在售,118.742937,32.200854
颐和铂岸江璟,新房,江北新区直管区,27236.0,30.86,在售,118.659339,32.04821
置信雅苑,二手房,鼓楼区,21822.33,50.0,在售,118.758304,32.100138
琥珀巷小区,二手房,秦淮区,25784.26,1.0,在售,118.799751,32.027081
金纺园,二手房,栖霞区,22855.87,30.0,在售,118.8218,32.104412
江宁新城云漾滨江,新房,江宁区,16006.0,30.0,在售,118.586083,31.854536
世茂招商语山,二手房,栖霞区,34031.07,38.0,在售,118.908525,32.064954
新龙佳苑,二手房,溧水区,5871.56,30.0,在售,119.026968,31.647159
汤山温泉公寓,二手房,江宁区,14663.32,40.0,在售,119.064285,32.051789
冠城大通蓝湖庭,新房,六合区,10356.0,30.0,在售,118.831687,32.313708
四坝小区,二手房,六合区,8445.5,20.0,在售,118.830776,32.350877
天景山公寓如意苑,二手房,江宁区,15590.09,30.0,在售,118.884156,31.94349
南化九村,二手房,江北新区直管区,13457.98,18.0,在售,118.761203,32.233649
红山机电花园,二手房,玄武区,24470.57,30.0,在售,118.811276,32.093752
友谊村,二手房,秦淮区,23188.93,40.0,在售,118.817307,32.021842
杨庄南村,二手房,江北新区直管区,10808.71,15.0,在售,118.733798,32.209429
察哈尔路67号,二手房,鼓楼区,23419.37,20.0,在售,118.752556,32.075283
溧水税务新村,二手房,溧水区,6803.81,20.0,在售,119.033592,31.661125
湖山尊邸,二手房,江宁区,22421.39,39.0,在售,118.869969,31.950655
荣耀府,二手房,六合区,8998.88,30.09,在售,118.928981,32.418461
保利博雅和著,新房,秦淮区,45869.0,30.0,在售,118.830057,31.992084
宇业·天逸华府,新房,六合区,9250.0,35.0,售罄,118.927783,32.318987
逸沁园,二手房,鼓楼区,58182.15,25.0,在售,118.741199,32.066058
钱塘望景花园,二手房,浦口区,19201.68,35.0,在售,118.617158,32.072356
龙湖·天玺,新房,浦口区,17636.0,35.0,在售,118.575892,31.954921
晓山北村,二手房,江北新区直管区,11943.7,30.0,在售,118.73382,32.218418
天湖园,二手房,建邺区,28798.38,20.0,在售,118.75144,32.030411
电建洺悦府北苑,二手房,栖霞区,23474.02,32.72,在售,118.850043,32.133581
康居新寓,二手房,鼓楼区,25063.01,25.0,在售,118.757155,32.092279
竺桥新村,二手房,玄武区,27393.37,30.0,在售,118.801592,32.046317
东城金茂悦,二手房,江宁区,20193.16,35.0,在售,118.878966,31.968717
星叶翰锦院,新房,秦淮区,85364.0,30.0,在售,118.771536,32.032125
赞成领尚,二手房,秦淮区,21484.56,35.0,在售,118.799763,32.004411
安乐村,二手房,鼓楼区,24283.28,30.0,在售,118.764098,32.09174
仁恒翠竹园,二手房,雨花台区,37576.99,57.0,在售,118.79164,31.989107
医苑小区,二手房,溧水区,8654.73,20.0,在售,119.024405,31.651048
御道街30号,二手房,秦淮区,35454.04,45.0,在售,118.815752,32.03357
璀璨云著,二手房,栖霞区,23635.73,30.0,在售,118.877705,32.133606
银江花园,二手房,江北新区直管区,13383.07,20.0,在售,118.767824,32.236991
能建·博悦府,新房,鼓楼区,33710.0,30.0,在售,118.786092,32.112488
招商1872,二手房,栖霞区,29593.09,35.0,在售,118.832893,32.122009
壹城逸境,二手房,秦淮区,27634.71,20.0,在售,118.837855,32.018243
东渡新锐大厦,二手房,建邺区,39766.53,19.0,在售,118.730666,32.00296
红太阳国际财智广场,二手房,高淳区,6905.03,35.0,在售,118.903978,31.33119
百花小区,二手房,鼓楼区,31050.11,20.0,在售,118.744649,32.078167
金陵家天下,二手房,栖霞区,44717.89,50.0,在售,118.895399,32.096965
新华六村,二手房,江北新区直管区,12317.43,36.0,在售,118.741391,32.221622
虎踞北路15号,二手房,鼓楼区,37619.86,20.0,在售,118.751719,32.064697
洲岛和园和乐苑,二手房,建邺区,14273.28,40.0,在售,118.686599,32.008593
凤凰花园城金陵园,二手房,鼓楼区,40132.55,30.0,在售,118.744477,32.041645
鸡鸣山庄,二手房,玄武区,47429.55,40.0,在售,118.791377,32.061515
樱驼花园思立园,二手房,玄武区,22715.14,1.24,在售,118.83239,32.083087
众安未来里,二手房,高淳区,4063.12,35.0,在售,118.948896,31.364309
华侨城欢乐时光,新房,溧水区,8216.0,33.3,在售,119.019007,31.668954
富力星光里,二手房,雨花台区,6336.81,35.0,在售,118.674702,31.916346
华阳佳园华聚苑,二手房,鼓楼区,35342.7,35.0,在售,118.744648,32.044553
石婆婆庵1号,二手房,玄武区,39378.3,40.0,在售,118.79373,32.044951
十字街3号,二手房,玄武区,22686.15,2.2,在售,118.808263,32.095554
秀林水苑,二手房,六合区,10020.69,40.0,在售,118.85473,32.350687
宝驰景秀苑,二手房,江宁区,11074.09,33.0,在售,118.596215,31.853051
国信慧谷山居,二手房,江宁区,12841.33,40.0,在售,118.765064,31.855518
建设新村,二手房,鼓楼区,39146.67,25.0,在售,118.783107,32.082372
凤溪苑,新房,江宁区,30909.0,30.0,在售,118.901014,31.911243
紫金城东区,二手房,秦淮区,27113.41,25.0,在售,118.832249,32.037433
御道家园,二手房,秦淮区,40032.73,43.0,在售,118.815277,32.028092
晨光新苑,二手房,秦淮区,29868.86,32.0,在售,118.803581,32.002788
碧水华庭,二手房,江宁区,12417.9,43.0,在售,119.075903,32.05179
腾达雅苑,二手房,建邺区,28485.06,30.0,在售,118.750123,32.011109
北崮戎院,二手房,鼓楼区,23672.01,2.2,在售,118.788386,32.104134
通宇林景御园,二手房,栖霞区,28104.19,30.0,在售,118.833328,32.111929
深业青珑上府,新房,江宁区,25697.0,30.0,售罄,118.965382,32.087502
南砖新村,二手房,栖霞区,21019.91,25.0,在售,118.81258,32.108306
新城金郡,二手房,栖霞区,22516.31,35.0,在售,118.893578,32.131182
御珑湾,二手房,六合区,11861.43,32.0,在售,118.844887,32.335524
东元山庄,二手房,玄武区,31196.07,30.0,在售,118.84915,32.036273
梅清苑梅山生活区,二手房,雨花台区,11429.37,30.0,在售,118.642311,31.902774
市人防宿舍,二手房,鼓楼区,23247.48,30.0,在售,118.748519,32.040454
世纪天城,二手房,溧水区,19676.13,65.3,在售,119.021606,31.690569
东方城初阳园,二手房,玄武区,27796.52,50.0,在售,118.834037,32.086747
卧龙湖风情小镇,新房,溧水区,8374.0,30.0,在售,119.053634,31.721937
弘阳时光山湖,新房,六合区,9016.0,30.64,售罄,118.936962,32.424473
姜家园,二手房,鼓楼区,27515.5,15.0,在售,118.743888,32.084067
锁金村1号,二手房,玄武区,29594.35,3.0,在售,118.816832,32.066843
银杏居,二手房,秦淮区,32189.04,25.0,在售,118.793587,32.01212
邮政世纪花园,二手房,鼓楼区,64728.26,20.0,在售,118.737173,32.042352
融信世纪东方,二手房,栖霞区,30960.63,35.0,在售,118.971731,32.124318
月牙湖花园,二手房,秦淮区,34606.85,40.0,在售,118.829983,32.026319
拉德芳斯,二手房,建邺区,52149.57,20.0,在售,118.73095,31.997151
水竹苑,二手房,江宁区,26399.23,40.0,在售,118.819861,31.942911
城市之光大厦,二手房,江宁区,15304.36,20.0,在售,118.8805,31.939866
蓝岸3G,二手房,雨花台区,13889.54,40.0,在售,118.760636,31.960926
万润嘉园,二手房,江北新区直管区,16495.2,35.0,在售,118.72686,32.149966
雍锦逸境府,二手房,栖霞区,19896.88,32.0,在售,118.99166,32.155577
边城世家,二手房,鼓楼区,36187.04,38.0,在售,118.737812,32.077977
万科九都荟,新房,雨花台区,23693.0,30.0,售罄,118.805736,31.968488
天景山公寓盛乐苑,二手房,江宁区,16559.83,23.0,在售,118.881091,31.948114
路易庄园,二手房,浦口区,21091.59,51.0,在售,118.61096,32.054113
冶山道院小区,二手房,秦淮区,27561.15,30.0,在售,118.776934,32.036196
江与城,二手房,江北新区直管区,28890.8,31.0,在售,118.672257,32.076309
樾山林语,二手房,江宁区,26984.61,30.41,在售,118.868783,31.913419
古平岗27号,二手房,鼓楼区,16129.03,10.0,在售,118.753804,32.07027
银城西堤国际第一区,二手房,建邺区,42113.44,45.0,在售,118.735968,32.005201
璟悦名邸,二手房,江宁区,19962.95,35.0,在售,118.882416,31.988675
仁园,二手房,建邺区,25272.76,10.0,在售,118.746628,32.032609
明发国际中心,二手房,江北新区直管区,13450.62,30.0,在售,118.644853,32.040027
长阳花园,二手房,鼓楼区,45142.21,45.0,在售,118.7308,32.047
庆丰小区绿村,二手房,溧水区,7980.82,20.0,在售,119.030127,31.647724
宝塔桥东街20号,二手房,鼓楼区,25376.11,25.0,在售,118.756717,32.109917
宁工新寓一村,二手房,鼓楼区,29297.34,38.0,在售,118.734618,32.05824
银龙花园二期,二手房,秦淮区,16835.62,25.0,在售,118.850445,32.00128
南湾营融康苑,二手房,栖霞区,17109.19,31.0,在售,118.900779,32.042503
浦东大厦,二手房,江北新区直管区,13083.45,80.0,在售,118.713921,32.145352
大华锦绣江来,二手房,江北新区直管区,25444.65,35.0,在售,118.661293,32.07631
南钢三村小区,二手房,江北新区直管区,10244.3,34.0,在售,118.741469,32.198032
虹桥中心,二手房,鼓楼区,25364.09,1.0,在售,118.762419,32.076907
定林苑,二手房,江宁区,13065.31,20.0,在售,118.930348,32.041826
中兴新村,二手房,秦淮区,27916.67,12.0,在售,118.771752,32.035436
中海观文澜,新房,栖霞区,25021.0,30.0,在售,118.994891,32.128062
安康村,二手房,建邺区,27493.1,15.0,在售,118.74918,32.02484
上怡南苑,二手房,雨花台区,10851.19,30.0,在售,118.636952,31.90007
锦绣华府北苑,二手房,鼓楼区,47804.27,30.0,在售,118.746381,32.105435
双富城,新房,高淳区,2325.0,20.0,售罄,118.995829,31.387266
深业龙湾上府,新房,建邺区,47408.0,35.0,售罄,118.684226,31.970766
德基大厦,二手房,玄武区,52322.19,20.0,在售,118.790243,32.044769
学府雅苑（六合）,二手房,六合区,5949.37,30.0,在售,118.746426,32.383006
紫气钟山,二手房,玄武区,31297.28,40.0,在售,118.89489,32.084994
黄家圩,二手房,鼓楼区,21926.56,50.0,在售,118.796487,32.093445
安如村,二手房,建邺区,27212.96,10.0,在售,118.748906,32.023212
芳草园,二手房,鼓楼区,46025.82,20.0,在售,118.747956,32.05698
鸿信清新家园,二手房,秦淮区,24237.83,37.0,在售,118.860412,32.020694
苜卫路29号,二手房,秦淮区,23808.16,20.0,在售,118.834024,32.037951
山水风华,二手房,栖霞区,55122.02,50.0,在售,118.9272,32.08978
都市山庄,二手房,玄武区,29097.48,30.0,在售,118.853001,32.036797
玉塘东街4号,二手房,建邺区,25123.17,25.0,在售,118.75464,32.029788
东郊小镇第六街区,二手房,江宁区,18020.05,40.0,在售,118.94912,32.057024
银辰新苑,二手房,栖霞区,14696.28,20.0,在售,118.878563,32.118903
紫鑫城,二手房,玄武区,26668.95,60.0,在售,118.819321,32.067797
汤水雅居东苑,二手房,江宁区,9103.96,30.0,在售,119.069476,32.040217
兆园,二手房,建邺区,26429.97,10.0,在售,118.749414,32.031033
麒麟紫荆城青西苑,二手房,江宁区,9130.22,30.0,在售,118.917851,32.043745
安国村,二手房,建邺区,27639.59,10.0,在售,118.752703,32.025009
邓府山村,二手房,雨花台区,24853.07,30.0,在售,118.768698,31.991592
钟麓花园,二手房,玄武区,28965.59,0.1,在售,118.82381,32.073685
小市村,二手房,鼓楼区,25662.4,30.0,在售,118.799655,32.09639
招商方山里,二手房,江宁区,25863.04,35.0,在售,118.896964,31.880124
煤炭设计院小区,二手房,江北新区直管区,14433.68,45.0,在售,118.714819,32.11269
天泓山庄香山苑,二手房,栖霞区,25368.9,50.0,在售,118.894921,32.056806
黄埔花园,二手房,玄武区,30960.2,25.0,在售,118.812502,32.042526
锦云台,二手房,秦淮区,41468.53,30.0,在售,118.811115,31.996295
洲岛和园和景苑,二手房,建邺区,15087.52,45.0,在售,118.685427,32.008586
枫丹白露白露新寓,二手房,秦淮区,34085.0,35.0,在售,118.803108,32.017958
峨嵋苑,二手房,六合区,9609.04,15.0,在售,118.864059,32.337616
靖安里1号院,二手房,江宁区,18436.36,60.0,在售,118.835281,31.955024
城开汤山公馆,二手房,江宁区,14109.2,30.0,在售,119.065235,32.048173
清溪路5号,二手房,玄武区,23774.69,20.0,在售,118.823316,32.044202
建邺村小区,二手房,鼓楼区,26991.38,26.0,在售,118.759366,32.076542
江畔月明府,二手房,江北新区直管区,22616.13,30.0,在售,118.620283,32.021786
巴厘原墅,二手房,江宁区,9891.95,56.0,在售,119.01508,32.044834
升龙汇金中心,二手房,建邺区,16043.84,35.5,在售,118.710369,31.979955
白云雅居,二手房,鼓楼区,27027.39,30.0,在售,118.778691,32.11325
尚品馨苑,二手房,江北新区直管区,12686.61,40.0,在售,118.743398,32.235195
旭日上城三期,二手房,江北新区直管区,21031.11,56.0,在售,118.723982,32.140742
中海观山樾,新房,江宁区,25041.0,30.0,在售,118.881044,31.875145
江苏农科院住宅小区,二手房,玄武区,30771.94,60.0,在售,118.868108,32.037011
雅舍园,二手房,秦淮区,32245.3,20.0,在售,118.830907,32.034229
百市西苑,二手房,鼓楼区,39350.61,20.0,在售,118.745039,32.062935
富力十号往来,二手房,江宁区,23028.1,40.0,在售,118.884203,32.015548
溧水海伦国际,新房,溧水区,8186.0,32.02,售罄,119.023573,31.656597
荣盛兰亭苑,二手房,江北新区直管区,14902.81,38.42,在售,118.747616,32.227628
东郊小镇第八街区,二手房,江宁区,20585.06,40.0,在售,118.947265,32.057227
银城旭辉上淮铂悦府,二手房,江宁区,31126.43,35.0,在售,118.838213,31.865552
水榭阳光花园,二手房,雨花台区,27905.54,35.6,在售,118.753072,31.947371
景明佳园畅景苑,二手房,雨花台区,22867.83,30.0,在售,118.778134,31.964256
春江新城正和坊,二手房,雨花台区,23513.43,15.0,在售,118.7557,31.962235
骏景华庭,二手房,江宁区,29408.31,48.1,在售,118.834401,31.91798
侨宁公寓,二手房,秦淮区,40559.14,23.0,在售,118.782169,32.02164
宋都柏悦府,二手房,雨花台区,20902.02,35.0,在售,118.67263,31.914345
弘阳旭日上城二区,二手房,江北新区直管区,21257.62,48.0,在售,118.730015,32.140274
通宇林语山墅,新房,江北新区直管区,31370.0,35.02,在售,118.644997,32.090287
文泽园,二手房,秦淮区,41048.82,30.0,在售,118.795743,32.035165
保利阅云台,二手房,江北新区直管区,18883.94,35.0,在售,118.656387,32.05483
河海大厦,二手房,鼓楼区,67748.23,2.0,在售,118.763874,32.05707
万江共和新城红公馆,二手房,江北新区直管区,16417.28,30.0,在售,118.700657,32.111216
大邦紫云阁,二手房,秦淮区,31455.17,42.0,在售,118.834355,32.033727
平治南苑,二手房,雨花台区,15353.17,15.0,在售,118.700186,31.938293
爱涛天岳城,二手房,溧水区,10724.21,35.0,在售,119.046646,31.639788
苗圃路19号,二手房,江宁区,14318.44,20.0,在售,118.852811,31.945797
都市尚品,二手房,高淳区,6406.83,40.0,在售,118.901553,31.325175
红森公寓,二手房,玄武区,23252.99,36.0,在售,118.808409,32.093439
岗虹苑,二手房,秦淮区,24606.61,30.0,在售,118.807844,32.010267
九岛梦都城,二手房,江宁区,15983.39,40.0,在售,118.705497,31.882477
望江矶二号,二手房,雨花台区,27175.0,22.0,在售,118.773306,31.992588
迈上品院,新房,栖霞区,35548.0,30.0,在售,118.817978,32.10413
富民坊,二手房,秦淮区,27197.49,19.2,在售,118.783881,32.037911
光华东街18号小区,二手房,秦淮区,26433.4,30.0,在售,118.817369,32.023492
五矿澜悦方山,二手房,江宁区,27626.5,35.36,在售,118.896082,31.8782
东门新村,二手房,浦口区,12845.37,22.0,在售,118.633315,32.060247
龙池新寓,二手房,江宁区,22156.86,35.0,在售,118.830931,31.938139
乔虹苑,二手房,秦淮区,24627.08,25.0,在售,118.807425,32.014814
南理工西园小区,二手房,玄武区,37080.04,45.0,在售,118.852271,32.03456
万科大都会A区,二手房,雨花台区,41590.12,35.0,在售,118.808663,31.968735
北大资源颐和翡翠府,二手房,溧水区,8712.28,30.0,在售,119.056287,31.649463
河定桥新苑,二手房,江宁区,24440.11,20.0,在售,118.821427,31.951254
钻石星城,二手房,江北新区直管区,11528.46,24.0,在售,118.762091,32.230228
旭日爱上城第六区,二手房,江北新区直管区,22611.06,38.0,在售,118.719848,32.13159
白鹭小区丁官里,二手房,秦淮区,30353.96,20.0,在售,118.796627,32.021638
金鹏大厦,二手房,鼓楼区,43684.01,31.0,在售,118.771281,32.043382
兴贤佳园修贤苑,二手房,玄武区,22152.49,30.0,在售,118.835975,32.103377
雅居乐长乐渡,二手房,秦淮区,40759.19,30.0,在售,118.785418,32.013582
殷巷新寓69至92幢,二手房,江宁区,17107.98,36.0,在售,118.834479,31.913749
绣景雅苑,二手房,江北新区直管区,13384.78,30.0,在售,118.751577,32.239156
天水雅居,二手房,江宁区,17132.68,28.0,在售,118.824948,31.968066
梅康路58号,二手房,雨花台区,11924.14,35.0,在售,118.628819,31.902232
钟山颐府,二手房,玄武区,68798.32,38.3,在售,118.80833,32.044308
升州路289号,二手房,秦淮区,25779.48,30.0,在售,118.774816,32.026709
云锦美地丽云居,二手房,建邺区,29585.95,42.0,在售,118.765617,32.022491
凤凰和美,二手房,雨花台区,35048.33,34.0,在售,118.762773,32.006859
苜中路3号,二手房,秦淮区,23474.44,30.0,在售,118.834399,32.034137
吉庆家园百花苑别墅,二手房,建邺区,36271.87,45.0,在售,118.7531,32.017854
保利中央公园东苑,二手房,江宁区,32702.86,35.0,在售,118.829197,31.900323
马鞍山,二手房,鼓楼区,54684.43,20.0,在售,118.761461,32.065735
苏宁钟山朝阳府,二手房,玄武区,36603.29,43.0,在售,118.856726,32.095044
银城一方山,二手房,江宁区,24924.04,38.0,在售,118.892374,31.878273
红花村165号,二手房,秦淮区,28005.45,50.0,在售,118.801487,32.01363
新城玖珑湖二期,二手房,江宁区,34450.98,30.0,在售,118.828558,31.906727
茉莉园,二手房,栖霞区,15064.27,26.0,在售,118.916143,32.042166
兰园小区,二手房,玄武区,48662.19,20.0,在售,118.800577,32.054727
升龙桃花园著璟院 ,二手房,建邺区,47176.16,30.0,在售,118.710047,32.045951
威尼斯水城第十一街区,二手房,江北新区直管区,16672.69,43.0,在售,118.757305,32.140901
桃叶渡小区,二手房,秦淮区,29748.52,40.0,在售,118.79362,32.023116
新城云漾滨江,二手房,江宁区,15475.36,30.0,在售,118.584807,31.859075
东井村50号,二手房,栖霞区,22261.4,13.0,在售,118.806716,32.102855
金基汇锦国际凌江府,二手房,建邺区,51254.13,36.0,在售,118.720781,32.024209
海伦堡璟和府,二手房,高淳区,8428.75,30.05,在售,118.885755,31.325827
朗诗国际街区北园,二手房,建邺区,39534.2,65.0,在售,118.725743,31.991254
南方绿邸,二手房,溧水区,10329.48,35.0,在售,119.026115,31.634523
林景瑞园,二手房,栖霞区,25747.42,47.0,在售,118.812642,32.112345
花雨南庭,二手房,雨花台区,35134.12,30.0,在售,118.790439,31.996651
百家湖西花园伦敦城,二手房,江宁区,25773.91,35.0,在售,118.805786,31.931184
朗诗九龙熙岸,新房,江宁区,31050.0,47.2,在售,118.80316,31.912516
平治东苑,二手房,雨花台区,19071.21,35.0,在售,118.700653,31.94172
集虹苑,二手房,秦淮区,24146.96,30.0,在售,118.806793,32.013584
观山悦,二手房,江北新区直管区,18735.83,40.0,在售,118.678102,32.102648
太平北路122号,二手房,玄武区,34042.83,10.0,在售,118.798057,32.052034
陆家里小区,二手房,玄武区,37945.49,25.0,在售,118.785907,32.048118
雅居乐滨江国际,新房,江北新区直管区,25577.0,36.0,售罄,118.671812,32.061707
金陵新三村,二手房,鼓楼区,21945.41,10.0,在售,118.758794,32.10807
水榭华庭,二手房,秦淮区,31619.1,40.0,在售,118.779519,32.010715
金燕路95号院,二手房,鼓楼区,24939.27,33.0,在售,118.762178,32.106202
江山大境,二手房,浦口区,27485.56,30.0,在售,118.620566,32.037141
首开万科江悦光年,二手房,江北新区直管区,23852.13,36.0,在售,118.656623,32.074977
辰龙绿苑东苑,二手房,鼓楼区,45533.48,36.0,在售,118.734073,32.045822
爱涛漪水园临福苑,二手房,江宁区,43608.03,62.0,在售,118.799209,31.9189
紫金墨香苑,二手房,玄武区,22115.57,35.0,在售,118.834971,32.097827
二条巷小区(秦淮),二手房,秦淮区,35892.68,10.0,在售,118.802308,32.037396
鱼市街小区,二手房,玄武区,31439.54,44.0,在售,118.788181,32.050741
中交锦兰荟,二手房,浦口区,18887.28,35.9,在售,118.600209,32.049333
虹苑新寓一村,二手房,建邺区,26981.38,10.0,在售,118.752881,32.014957
翠岭居,二手房,玄武区,32266.36,34.0,在售,118.821159,32.07455
燕华花园,二手房,栖霞区,23836.47,30.0,在售,118.829881,32.120843
黄鹂新村,二手房,秦淮区,25477.1,38.0,在售,118.772967,32.035615
南湾营宁康苑,二手房,栖霞区,18015.44,40.0,在售,118.905514,32.04159
国信阅景龙华,二手房,浦口区,18900.08,35.0,在售,118.636951,32.073322
卫岗西6号,二手房,秦淮区,25985.78,20.0,在售,118.836977,32.039688
颐和公馆,二手房,江宁区,49906.66,45.0,在售,118.812061,31.920272
颐和铂湾,二手房,建邺区,40516.62,35.65,在售,118.681954,31.970796
金陵一村,二手房,鼓楼区,18356.24,30.0,在售,118.764788,32.103699
森林湾花园,二手房,鼓楼区,25020.81,20.0,在售,118.764137,32.098687
金轮第一居,二手房,江宁区,20887.67,1.2,在售,118.83113,31.948954
南京高淳雅园,新房,高淳区,13438.0,30.0,在售,118.876349,31.315181
枫亚苑,二手房,鼓楼区,33353.85,35.0,在售,118.744359,32.043825
水岸云际花园,新房,江北新区直管区,27704.0,35.0,售罄,118.650114,32.081072
悦达新寓,二手房,建邺区,29654.79,30.0,在售,118.736766,32.020037
银城孔雀城荟见未来,二手房,溧水区,8476.05,31.0,在售,118.979333,31.728916
天空之都,二手房,秦淮区,47816.3,20.0,在售,118.788456,32.035221
滨江公寓,二手房,鼓楼区,32805.48,10.0,在售,118.738676,32.058551
荣鼎幸福城,二手房,六合区,10334.89,35.0,在售,118.848966,32.360553
清凉门,二手房,鼓楼区,60239.14,20.0,在售,118.751364,32.046423
紫麟景院,新房,江宁区,29152.0,20.0,在售,118.892383,32.012048
金基月亮湾,二手房,秦淮区,40109.32,35.31,在售,118.821015,32.024492
尧辰景园,二手房,栖霞区,12261.68,18.0,在售,118.881311,32.131063
珠江路(浦口),二手房,浦口区,13911.16,30.0,在售,118.637767,32.062498
联珠村小区,二手房,栖霞区,16293.06,20.0,在售,118.818042,32.1307
恒大悦龙台,新房,溧水区,11297.0,30.0,在售,119.049595,31.66232
香江豪庭,二手房,江宁区,26696.94,35.0,在售,118.868264,31.944453
碧玉苑,二手房,玄武区,19917.17,2.1,在售,118.806951,32.095859
长发都市诸公,二手房,雨花台区,53958.31,37.0,在售,118.77833,31.993755
燕雅苑,二手房,栖霞区,11671.56,60.0,在售,118.845517,32.135265
鲁迅园小区,二手房,鼓楼区,26959.97,20.0,在售,118.759691,32.078411
雨虹雅苑,二手房,雨花台区,30468.96,23.0,在售,118.767848,32.002824
